5841,1916,0.000000
585,217,6.000000
588,218,12.000000
577,214,18.000000
576,214,24.000000
548,205,30.000000
549,205,36.000000
533,200,42.000000
541,202,48.000000
589,218,54.000000
533,200,60.000000
552,206,66.000000
541,202,72.000000
548,205,78.000000
540,202,84.000000
556,207,90.000000
556,207,96.000000
553,206,102.000000
568,211,108.000000
565,210,114.000000
569,211,120.000000
605,223,126.000000
549,205,132.000000
552,206,138.000000
557,208,144.000000
549,205,150.000000
552,206,156.000000
549,205,162.000000
552,206,168.000000
541,202,174.000000
572,212,180.000000
528,198,186.000000
517,195,192.000000
533,200,198.000000
540,202,204.000000
549,205,210.000000
549,205,216.000000
544,203,222.000000
541,202,228.000000
525,197,234.000000
540,202,240.000000
545,204,246.000000
545,204,252.000000
585,217,258.000000
560,209,264.000000
556,207,270.000000
564,210,276.000000
556,207,282.000000
568,211,288.000000
564,210,294.000000
564,210,300.000000
552,206,306.000000
557,208,312.000000
572,212,318.000000
532,200,324.000000
529,199,330.000000
536,201,336.000000
536,201,342.000000
544,203,348.000000
544,203,354.000000
553,206,360.000000
548,205,366.000000
552,206,372.000000
557,208,378.000000
560,209,384.000000
561,209,390.000000
544,203,396.000000
536,201,402.000000
524,197,408.000000
529,199,414.000000
549,205,420.000000
548,205,426.000000
560,209,432.000000
541,202,438.000000
548,205,444.000000
557,208,450.000000
553,206,456.000000
540,202,462.000000
540,202,468.000000
552,206,474.000000
581,215,480.000000
533,200,486.000000
540,202,492.000000
541,202,498.000000
584,216,504.000000
529,199,510.000000
569,211,516.000000
521,196,522.000000
508,192,528.000000
509,192,534.000000
509,192,540.000000
553,206,546.000000
513,193,552.000000
520,196,558.000000
533,200,564.000000
536,201,570.000000
541,202,576.000000
553,206,582.000000
544,203,588.000000
577,214,594.000000
