0,7953,2427
1,7957,2428
2,7956,2428
3,7952,2427
4,7957,2428
5,7963,2430
6,7957,2428
7,7952,2427
8,7957,2428
9,7961,2429
10,7957,2428
11,7954,2427
12,7956,2428
13,7958,2428
14,7956,2428
15,7963,2430
16,7958,2428
17,7956,2428
18,7959,2429
19,7953,2427
20,7960,2429
21,7959,2429
22,7955,2427
23,7956,2428
24,7958,2428
25,7959,2429
26,7955,2427
27,7956,2428
28,7955,2427
29,7953,2427
30,7958,2428
31,7956,2428
32,7958,2428
33,7953,2427
34,7954,2427
35,7957,2428
36,7953,2427
37,7957,2428
38,7956,2428
39,7957,2428
40,7954,2427
41,7954,2427
42,7957,2428
43,7955,2427
44,7954,2427
45,7956,2428
46,7956,2428
47,7954,2427
48,7954,2427
49,7957,2428
50,7958,2428
51,7956,2428
52,7958,2428
53,7955,2427
54,7957,2428
55,7955,2427
56,7952,2427
57,7958,2428
58,7951,2426
59,7955,2427
60,7954,2427
61,7958,2428
62,7957,2428
63,7952,2427
64,7954,2427
65,7958,2428
66,7956,2428
67,7951,2426
68,7956,2428
69,7955,2427
70,7955,2427
71,7956,2428
72,7954,2427
73,7957,2428
74,7956,2428
75,7957,2428
76,7955,2427
77,7958,2428
78,7957,2428
79,7952,2427
80,7953,2427
81,7953,2427
82,7953,2427
83,7956,2428
84,7954,2427
85,7955,2427
86,7954,2427
87,7955,2427
88,7953,2427
89,7955,2427
90,7956,2428
91,7955,2427
92,7955,2427
93,7956,2428
94,7955,2427
95,7956,2428
96,7957,2428
97,7953,2427
98,7954,2427
99,7954,2427
100,7956,2428
101,7954,2427
102,7960,2429
103,7954,2427
104,7956,2428
105,7958,2428
106,7960,2429
107,7956,2428
108,7957,2428
109,7954,2427
110,7956,2428
111,7955,2427
112,7955,2427
113,7956,2428
114,7958,2428
115,7955,2427
116,7954,2427
117,7954,2427
118,7960,2429
119,7959,2429
120,7956,2428
121,7956,2428
122,7958,2428
123,7954,2427
124,7954,2427
125,7952,2427
126,7960,2429
127,7954,2427
128,7958,2428
129,7958,2428
130,7959,2429
131,7956,2428
132,7955,2427
133,7956,2428
134,7954,2427
135,7954,2427
136,7956,2428
137,7955,2427
138,7954,2427
139,7957,2428
140,7957,2428
141,7957,2428
142,7959,2429
143,7957,2428
144,7958,2428
145,7956,2428
146,7958,2428
147,7956,2428
148,7957,2428
149,7954,2427
150,7956,2428
151,7956,2428
152,7956,2428
153,7954,2427
154,7955,2427
155,7958,2428
156,7958,2428
